SPECTRA_factor,mean,std,dip_statistic,dip_p_value,skewness,kurtosis,cell_type,ANOVA statistic (Batch Effect),ANOVA Pval (Batch Effect),Kruskal-Wallis statistic (Batch Effect),Kruskal-Wallis Pval (Batch Effect),Proportion of Variance (Batch Effect),significant_batch_effect
1230-X-Keratinocytes-X-all_cholesterol-homeostasis,0.0002741509715891,0.0163202371664735,0.0017073980779302,3.747198133108309e-05,115.1094410285886,16217.991694501903,Keratinocytes,1.0212142671308784,0.603883736214611,19.053996473699726,0.1605017685620541,0.1257464996661959,False
1231-X-Keratinocytes-X-1231,0.000446464243899,0.0022644098782099,0.0007972486749689,0.3676682926370027,14.005882869791492,578.71979162581,Keratinocytes,1.7105493391965219,0.327126555053836,12.927857772553637,0.3675543572728355,0.1941478644908781,False
1232-X-Keratinocytes-X-1232,0.0002454299550611,0.0045268192061958,0.007934993059307,0.0,51.830890251267896,4765.371151735985,Keratinocytes,0.48886315624114596,0.8970306048955273,6.511754334410796,0.8153147267660081,0.06441849670712545,False
1233-X-Keratinocytes-X-1233,0.0005010676836409,0.0027489165660723,0.0188263371617274,0.0,16.85845760661943,572.3979656651991,Keratinocytes,1.5612673434983662,0.3729061763621817,10.194387305318855,0.5488892858956397,0.18025853279662835,False
1234-X-Keratinocytes-X-1234,0.000290885750585,0.001459351892919,0.0045777501324816,0.0,10.55394817542202,199.97904729343097,Keratinocytes,1.1697820952412648,0.532793490236985,6.266749926535397,0.8319357314332361,0.14145258989525253,False
1235-X-Keratinocytes-X-1235,0.000514708055016,0.0020816783752704,0.011779619415076,0.0,9.312434519560677,150.54298529355285,Keratinocytes,2.009854667701867,0.23923634835657426,12.788862768145805,0.37469679911279874,0.22062422958596886,False
1236-X-Keratinocytes-X-1236,0.0006204031815908,0.0032738801138239,0.0101508022967842,0.0,16.041332995716193,548.8256318826772,Keratinocytes,2.4019264485005345,0.1707832036429887,16.825741992359667,0.20675912792221962,0.25278310261805637,False
1237-X-Keratinocytes-X-1237,0.000929105979372,0.0036146840430617,0.000761850966053,0.4482318332331271,7.847089024603336,105.27723223678454,Keratinocytes,2.0549216333971083,0.22918907749193668,15.315897737290584,0.25669375263331784,0.22446086549782843,False
1238-X-Keratinocytes-X-1238,0.0008543263047742,0.0041422208972562,0.0142413010394509,0.0,10.69376978321088,190.72429845705904,Keratinocytes,1.3087843265143628,0.4664619185203613,10.35174845724356,0.536018522806907,0.1556448917815073,False
1239-X-Keratinocytes-X-CD8-T_tumor-reactive-like_UP,0.0002719140261622,0.0057009060168633,0.0034344757246105,0.0,67.73934296510855,6885.971291466872,Keratinocytes,1.6855949017960448,0.3345795405420625,17.15221863062004,0.1984646911991806,0.191858937344295,False
1240-X-Keratinocytes-X-1240,0.0002391772110046,0.0052167941155039,0.0081433658586349,0.0,47.82728362006973,3649.734752557768,Keratinocytes,1.472899952024932,0.4031376517862027,14.250440787540413,0.30061461214239393,0.17180883484788959,False
1241-X-Keratinocytes-X-1241,0.0024117304298413,0.008500176308299,0.0001892822874698,1.0,8.381677067833987,140.78954826536884,Keratinocytes,2.235558735370896,0.1962283367729602,9.420584778136913,0.6073638156889554,0.23946705266828128,False
1242-X-Keratinocytes-X-1242,0.0002388180101573,0.0024451111489928,0.0043263783796814,0.0,31.953081634818737,1656.5256365635496,Keratinocytes,3.5774452019946077,0.055327205278649455,27.42469879518069,0.11407459787495611,0.33504692689280396,False
1243-X-Keratinocytes-X-1243,0.0006860714518549,0.0080755780098153,0.0011209931183097,0.0337766707541724,25.345310030990884,1040.9923240872604,Keratinocytes,0.6316472034683855,0.8045118162513015,13.6865265941816,0.324963795255202,0.08169633027035056,False
1244-X-Keratinocytes-X-1244,0.0007288881333059,0.0057775523016969,0.0016312385988396,9.333983177484129e-05,16.03743692027682,370.4717628712134,Keratinocytes,1.316648580505,0.4639633347257816,12.678225095503933,0.3812838311809442,0.15643383086644222,False
1245-X-Keratinocytes-X-1245,0.0001757091998659,0.0007847345068914,0.0131095201349843,0.0,12.05968587350149,279.0131827540343,Keratinocytes,2.409195161377473,0.16941682484531112,20.285777255362916,0.14586879089188118,0.25335426610683676,False
1246-X-Keratinocytes-X-1246,0.002320252713397,0.0076284929208633,0.0007213417499492,0.549790126027599,6.958601440142067,94.74679811381696,Keratinocytes,1.951929046549972,0.2538472692527695,18.13708492506612,0.17146068842674655,0.21563680365942822,False
1247-X-Keratinocytes-X-fibro_EGF_response,0.0001545598982181,0.0012088624948667,0.0068373063271552,0.0,30.09277741097972,1767.0900471116886,Keratinocytes,4.479356286615088,0.02345178788686066,27.538936232735864,0.11407459787495611,0.38683983597541644,True
1248-X-Keratinocytes-X-1248,0.0012230273729718,0.0032388931658171,0.0030752874409146,0.0,5.272041991464089,55.48158363302727,Keratinocytes,1.9115792955259097,0.2608623134147863,12.214736996767556,0.40992166234034777,0.21212478222046774,False
1249-X-Keratinocytes-X-1249,0.0005363685382157,0.0034622716603344,0.0100609299844584,0.0,27.170560742304897,1718.4587595352707,Keratinocytes,1.130081101331529,0.5510220202340225,11.33448427857769,0.4674166491766586,0.1373110528824188,False
1250-X-Keratinocytes-X-1250,0.0004623683637408,0.001804514605266,0.0083312603949227,0.0,12.243471707191125,340.19896119130954,Keratinocytes,1.4829312650194617,0.401236762942627,10.563253012048165,0.5231382407329414,0.1727767844376532,False
1251-X-Keratinocytes-X-1251,0.0004158269065025,0.0022736631550539,0.0005460189077249,0.9399699429849424,12.573292431432767,285.9033825639461,Keratinocytes,1.0431480123255985,0.5936088228063803,8.259770790478967,0.6931276450513663,0.12810132036734112,False
1252-X-Keratinocytes-X-1252,0.0001942697342995,0.0012493094074593,0.0066099987979244,0.0,13.554273138466428,273.2522982515167,Keratinocytes,1.2807822371648885,0.4791217001052734,17.116955627387597,0.19860195893233315,0.15282371035548598,False
1253-X-Keratinocytes-X-1253,0.0001833029649231,0.0016401844641616,0.0049780767211067,0.0,19.69575819593528,605.4232346421967,Keratinocytes,1.0190952017416097,0.6054511487879742,11.695709667940037,0.4418272965732962,0.12551832149018352,False
1254-X-Keratinocytes-X-1254,0.0002057150631613,0.0008542860229814,0.0166796644749942,0.0,10.926302676189955,247.38545888767885,Keratinocytes,2.1394053906431725,0.21883906305490583,18.081619159565093,0.17286033545629667,0.2315522807138398,False
1255-X-Keratinocytes-X-CD8-T_terminal-exhaustion,0.0003393537116831,0.0017013257036353,0.0035931812763781,0.0,13.548760042697838,337.2783690256521,Keratinocytes,1.8206514495089021,0.2894840748682837,21.695636203349977,0.13308464387292296,0.2040940014094074,False
1256-X-Keratinocytes-X-1256,0.0001245073858907,0.0061604296915819,0.0083588021883794,0.0,144.20168061835253,28965.374372551058,Keratinocytes,1.818691417112651,0.2894840748682837,8.405230678812813,0.6833308757155416,0.20391908768399084,False
1257-X-Keratinocytes-X-1257,0.0003918266961381,0.0048891041670296,0.0047238005689686,0.0,29.73579478546724,1368.7765420871442,Keratinocytes,0.41183921720014205,0.9381228213633613,8.494049368204571,0.6771738949462965,0.05482535039583091,False
1258-X-Keratinocytes-X-1258,0.0006937886997234,0.0024026470669575,0.0038058227464493,0.0,8.02059015988187,114.89203474713852,Keratinocytes,1.4898849454319534,0.39992645350755596,10.407728474875057,0.531719262438738,0.17344643786227482,False
1259-X-Keratinocytes-X-1259,0.0002278620502298,0.0098757668606139,0.0031537750764767,0.0,102.70072274515654,14491.176996538588,Keratinocytes,1.7393273609678463,0.3154177526230361,8.997208345577462,0.6397548744296471,0.1967714612141485,False
1260-X-Keratinocytes-X-1260,0.0011608870450378,0.0039755711183998,0.0034116488949991,0.0,8.285836645480906,127.56645264915028,Keratinocytes,1.0634617777330972,0.5866741633520097,9.245518660005871,0.6226695426814061,0.13027093244116453,False
1261-X-Keratinocytes-X-1261,0.0004920127573518,0.0034492566864428,0.0012683227795117,0.0076781800203292,19.07434087208863,624.8722828755164,Keratinocytes,3.493392991758423,0.055327205278649455,13.633632089332934,0.32732730391055853,0.32977092367631927,False
1262-X-Keratinocytes-X-1262,0.0033609825439612,0.0147976188313386,0.0005907526528473,0.8676555439343252,12.411131675040126,280.6061100538217,Keratinocytes,2.075485399441905,0.2253444117342907,15.567587422862175,0.2455997209011562,0.22619897575861717,False
1263-X-Keratinocytes-X-1263,0.0007800242269385,0.0030200130302915,0.0006159591862842,0.8166205875885952,9.97220732801327,210.76847757877425,Keratinocytes,1.9086899672253446,0.2616524123910774,16.950117543344106,0.20349238504748032,0.21187208952349113,False
1264-X-Keratinocytes-X-1264,0.0009887753285712,0.0039296140991392,0.0122603461914826,0.0,9.339914186593656,136.91711671438105,Keratinocytes,1.3961053995102604,0.4375340165222374,12.694681163679093,0.3800317941270702,0.16432298492798075,False
1265-X-Keratinocytes-X-1265,0.0031616987448059,0.0104192149609169,0.000361302776669,0.998389486796472,6.946534745116461,84.20260670952928,Keratinocytes,1.2412823908390593,0.49134770868719535,6.712312665295315,0.8013089277178804,0.14881193714318036,False
1266-X-Keratinocytes-X-1266,0.0020564530911898,0.0120319825330136,0.0012093432746639,0.0140239417235208,12.347389487662314,254.7026569508008,Keratinocytes,1.3917302014868556,0.4396351971213312,9.632383191301756,0.5914583368695014,0.16389241867848922,False
1267-X-Keratinocytes-X-1267,0.0003575814144773,0.0018481463894117,0.0048289870156616,0.0,14.673374266782714,377.1074275177477,Keratinocytes,1.452922323336239,0.41091344474655794,17.003379371143126,0.2013276599475801,0.16987437374147665,False
1268-X-Keratinocytes-X-1268,0.0009274932285567,0.0039164223857257,0.0013309860025833,0.0040150747645375,13.951923563840095,371.2687841992216,Keratinocytes,2.0370442697158073,0.23271282712886812,9.89399059653249,0.5735444163453568,0.22294346066237966,False
1269-X-Keratinocytes-X-1269,0.0004058729905159,0.005101766368288,0.0025581145331755,0.0,41.7170225308704,3293.275369904373,Keratinocytes,1.9900420418490294,0.24156617253142953,18.656406112253876,0.16555433282019544,0.2189255047102323,False
1270-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0001801983649559,0.0018370481075417,0.009948036730963,0.0,34.10620961542296,2426.117618556852,Keratinocytes,0.8787669999913199,0.6788300560943736,12.885836027034998,0.3701168910677009,0.11013819553726484,False
1271-X-Keratinocytes-X-1271,0.0005280032100032,0.0020726650656446,0.006363254202885,0.0,8.806796050884358,140.70619892388206,Keratinocytes,1.7205322179251048,0.32412169929573476,9.794078754040527,0.5797357673739414,0.19505990969894488,False
1272-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0001802247986373,0.0006899401065281,0.0082390662414039,0.0,9.024066226047376,138.4312674267676,Keratinocytes,1.4989286707316487,0.39742079087192167,12.365486335586297,0.40116671672628507,0.17431574654568113,False
1273-X-Keratinocytes-X-1273,0.0004580497411348,0.0030153909900953,0.0103233545188338,0.0,28.424714489304364,1369.069558743374,Keratinocytes,3.0464151872727916,0.09344586555754845,19.08903908316188,0.1605017685620541,0.30024546906912286,False
1274-X-Keratinocytes-X-all_oxidative-phosphorylation,0.0020067055555509,0.0098596662789256,0.0004526639058888,0.9920019342708688,17.079761239725855,569.0819355459431,Keratinocytes,2.2492783166456345,0.19366228446836506,15.914487217161309,0.2339108885722228,0.2405830953434102,False
1275-X-Keratinocytes-X-1275,0.0004755670319584,0.0023094272712384,0.0139447687498481,0.0,12.099246262420726,278.7177557224709,Keratinocytes,1.49152230813789,0.39992645350755596,9.756171025565664,0.5823123745349251,0.17360396151507632,False
1276-X-Keratinocytes-X-1276,0.0003780671399102,0.0017289437612501,0.0099017575161329,0.0,18.844342415560845,862.0229973032023,Keratinocytes,2.2419213523439394,0.19538039120464093,14.479503379371124,0.29138891496613295,0.23998503817219885,False
1277-X-Keratinocytes-X-1277,0.0003568495148298,0.0012597562334964,0.0038130501553374,0.0,7.228244370594097,85.82765330906274,Keratinocytes,3.004540481572541,0.09452125004141464,18.98457243608584,0.16058178417634608,0.2973455831120539,False
1278-X-Keratinocytes-X-all_protein-degradation-proteasome,0.0019143120559515,0.0055514394217999,0.0011302535735868,0.0310170315122322,5.63980065052836,49.82590991753816,Keratinocytes,1.4712151107850098,0.4031376517862027,12.376285630326151,0.40077446291461466,0.17164603755350924,False
1279-X-Keratinocytes-X-DC_antigen-crosspresentation,0.0003987898223652,0.0015541718875675,0.0083608139104429,0.0,11.76968103504876,268.72180547674225,Keratinocytes,3.0326825455761695,0.09388151136490554,19.07045254187483,0.1605017685620541,0.2992971043882362,False
1280-X-Keratinocytes-X-1280,0.0004522135367557,0.0016569984238441,0.009188912156059,0.0,8.275007237093238,127.691658635065,Keratinocytes,1.406277068687957,0.4339094500174879,13.553408756979138,0.3301497490777763,0.16532227404918837,False
1281-X-Keratinocytes-X-1281,0.0009839511154466,0.0033629383764706,0.0084224830490143,0.0,8.266998731641348,134.38213430672263,Keratinocytes,1.60900594357114,0.3602553639407254,15.467308257419973,0.25031019407763566,0.18475196296758578,False
1282-X-Keratinocytes-X-T_IL4_response,0.0002061583568939,0.0022024419701417,0.0040544269010941,0.0,33.93070320719359,1911.7715022333025,Keratinocytes,1.1167913004242325,0.5546148516478151,16.690052894504845,0.21110257970796867,0.1359157436999249,False
1283-X-Keratinocytes-X-1283,0.0002909952804591,0.0012641110464627,0.003615512833122,0.0,10.031612850396384,192.3506696616936,Keratinocytes,1.1500158416811799,0.5423377276507472,7.111739641492818,0.7753178832553491,0.13939559192977632,False
1284-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0003653958087204,0.0017365654981141,0.0027601764776332,0.0,12.087559423312271,262.5248164359288,Keratinocytes,1.5731563528324253,0.3697482226765653,15.858947987070223,0.2358588304669659,0.18138221990183237,False
1285-X-Keratinocytes-X-1285,0.0001347081389937,0.0019503457620388,0.0167534738256089,0.0,130.06034963552878,23696.849552755968,Keratinocytes,1.5666384011040253,0.3720512736037279,17.88392594769317,0.17614190306791097,0.1807665589122138,False
1286-X-Keratinocytes-X-1286,0.0003044924642021,0.0013147776061373,0.0127483090132479,0.0,10.8848726974631,206.64715352042228,Keratinocytes,1.873670875046524,0.27071971837783176,20.261019688510146,0.14605976229051104,0.20879647817892694,False
1287-X-Keratinocytes-X-1287,0.0030562100138606,0.015009895771075,0.0002070658840747,1.0,10.38882653293654,185.9557580310414,Keratinocytes,2.559276941421686,0.15026195432331,13.713635027916553,0.3235337782015539,0.2649553332969251,False
1288-X-Keratinocytes-X-1288,0.0004069744107716,0.0042765051759886,0.0056704070403129,0.0,23.16104659197892,887.1668879016158,Keratinocytes,0.7482825522721798,0.7457300746105413,12.80473111960032,0.37469679911279874,0.09534347767022508,False
1289-X-Keratinocytes-X-1289,0.0008047021307376,0.0101828604919692,0.0028247074441739,0.0,23.65326502695269,813.2175559993101,Keratinocytes,1.6353984127062962,0.35353831753969517,19.221495739053807,0.1590395872725675,0.18721509145220966,False
1290-X-Keratinocytes-X-1290,0.000386143940925,0.0015621459319182,0.0078312957600766,0.0,9.393120582713983,135.72804136337965,Keratinocytes,2.009589455086372,0.23923634835657426,17.47083455774316,0.18761959697854932,0.22060153917960712,False
1291-X-Keratinocytes-X-1291,0.0008280302931943,0.0047345457617201,0.0029045403722512,0.0,12.408124719192571,261.12921741557216,Keratinocytes,2.0418567019611475,0.23271282712886812,11.830370261533972,0.4337176300470859,0.22335251672924605,False
1292-X-Keratinocytes-X-1292,0.0011034014913269,0.0122551004613087,0.024747398911711,0.0,23.01700388567843,898.520117807448,Keratinocytes,1.0062049320624773,0.6126714904398408,17.80473111960032,0.1786118903191716,0.12412774417812143,False
1293-X-Keratinocytes-X-all_TNF-via-NFkB_signaling,0.0002490723443788,0.0011332216865329,0.0136180473979527,0.0,14.516495525050091,427.2796987413773,Keratinocytes,2.7986047034729045,0.11252747582770667,26.116294446077006,0.11407459787495611,0.2827271910849233,False
1294-X-Keratinocytes-X-1294,0.0003156585837867,0.0017335314100782,0.0067044790849936,0.0,16.17063444386396,558.4486122203365,Keratinocytes,0.8212896605034322,0.7052152932966812,8.684249191889535,0.6650927447978736,0.10368130641636399,False
1295-X-Keratinocytes-X-1295,0.0005114244311125,0.0026718131712114,0.0124447878428007,0.0,11.60328752347833,214.83452290630305,Keratinocytes,1.2563248099334694,0.4867162910460134,10.500955039670885,0.5270014210364059,0.15034418102561425,False
1296-X-Keratinocytes-X-1296,0.0015736527611324,0.0059305119589606,0.0003713323798488,0.9976882627894024,9.128647504668402,128.41952888249898,Keratinocytes,1.741980604295928,0.31500488290290246,15.886717602115823,0.2347052596884982,0.19701248874596905,False
1297-X-Keratinocytes-X-all_taurine-hypotaurine_metabolism,0.0053005877463537,0.0147996610131115,0.0020275360696039,0.0,7.447441628776628,146.9419743306639,Keratinocytes,2.2381531595235717,0.1962283367729602,14.555980017631555,0.2876826134809294,0.23967835194917295,False
